variable,coefficient,std_err,z_value,p_value,sig
L1.ln_gdp_pc,0.9661396989608377,0.017154941123971982,56.31845029248004,0.0,***
repression,-0.011038903070032191,0.0065531010856198155,-1.684531174752677,0.09207905986011676, 
gross_fixed_capital_formation_perecent_of_gdp,0.0010800412514866409,0.0004959490895311302,2.1777260494776,0.02942643833561885,*
trade_percentageof_gdp,0.00041884149792936753,0.00015810279527960196,2.6491719971721808,0.008068925484165696,**
inflation_consumer_prices_annual_perecentage_growth,-0.0002835748048548581,7.991233035436291e-05,-3.5485738383222603,0.00038732338609007903,***
population_growth_annual_percentage,-0.020124292077227324,0.006520068321716698,-3.0865155216546425,0.002025173731275163,**
expenditure_on_education,-0.0011716188723500665,0.0010284350138242125,-1.1392249938996417,0.25460932338453834, 
_con,0.3145332507170906,0.16125488196598659,1.9505347489785454,0.051112415849279835, 
