variable,coefficient,std_err,z_value,p_value,sig
L1.ln_gdp_pc,0.9667759627852845,0.01743693648554783,55.444140866520485,0.0,***
repression,-0.012496302847683438,0.00696178577357914,-1.7949852601193925,0.0726560484113749, 
gross_fixed_capital_formation_perecent_of_gdp,0.001073887475911306,0.0005002038544649769,2.1468996416669897,0.0318012721605893,*
trade_percentageof_gdp,0.00042180850155770777,0.00015920916629889387,2.649398344099226,0.00806352266113624,**
inflation_consumer_prices_annual_perecentage_growth,-0.0002851847542716668,8.168192325836805e-05,-3.491405967139131,0.0004804855649515394,***
population_growth_annual_percentage,-0.020364651781560994,0.006563360549154393,-3.1027781620476,0.0019171328834197818,**
expenditure_on_education,-0.0011738476830949196,0.0010461908721233787,-1.1220205742308236,0.26185369217103294, 
_con,0.3109555177564971,0.1634371747140913,1.9025996888435381,0.05709279979387508, 
