variable,coefficient,std_err,z_value,p_value,sig
L1.ln_gdp_pc,0.9876923303584906,0.004736318447561084,208.53587893083753,0.0,***
repression,0.009056305557940902,0.003907207610626432,2.3178460067774416,0.020457691726525843,*
gross_fixed_capital_formation_perecent_of_gdp,0.0014032349651862397,0.00031978292268946857,4.388085997165265,1.1435256200097502e-05,***
trade_percentageof_gdp,0.00010501549973257474,3.966140960818869e-05,2.6478004884348016,0.008101732293996076,**
inflation_consumer_prices_annual_perecentage_growth,-0.00020971864050610411,2.383497617428354e-05,-8.798777014611725,1.3831521012740688e-18,***
population_growth_annual_percentage,-0.0074701215247703345,0.002158296559332706,-3.4611191369734278,0.0005379346929744162,***
expenditure_on_education,0.00030018072944315577,0.00036856693420953674,0.814453771027918,0.41538504531990506, 
_con,0.08160544735741837,0.040844537973445276,1.9979525147395094,0.04572180845763247,*
