variable,coefficient,std_err,z_value,p_value,sig
L1.ln_gdp_pc,0.9664368196069404,0.01724454857427634,56.04303385758514,0.0,***
repression,-0.011573908093085006,0.0066604396721056764,-1.7377093199353237,0.08226204567994243, 
gross_fixed_capital_formation_perecent_of_gdp,0.0010781751021760044,0.0004968713660746864,2.1699280252224082,0.03001229887423447,*
trade_percentageof_gdp,0.0004194143126512546,0.00015863375680035162,2.643915904854401,0.008195301439994402,**
inflation_consumer_prices_annual_perecentage_growth,-0.0002841266911239315,8.048886246083073e-05,-3.5300125065402623,0.00041554002351848327,***
population_growth_annual_percentage,-0.02019269689312342,0.006559642137919446,-3.0783229433195936,0.0020816919025438167,**
expenditure_on_education,-0.0011696521449797714,0.001033633717359165,-1.1315924832329585,0.2578058017421986, 
_con,0.31262961376688736,0.1620666183297827,1.9290191711826197,0.053728482281575035, 
