variable,coefficient,std_err,z_value,p_value,sig
L1.ln_gdp_pc,0.9661396989432518,0.01715494112664145,56.31845028269124,0.0,***
repression,-0.011038903069913175,0.006553101086974921,-1.6845311743861737,0.09207905993088378, 
gross_fixed_capital_formation_perecent_of_gdp,0.0010800412513054525,0.0004959490896793077,2.1777260484616123,0.02942643841130382,*
trade_percentageof_gdp,0.0004188414980849098,0.0001581027953078061,2.6491719976833963,0.0080689254719595,**
inflation_consumer_prices_annual_perecentage_growth,-0.000283574804891773,7.991233037125705e-05,-3.548573838034005,0.0003873233865140317,***
population_growth_annual_percentage,-0.020124292083352202,0.006520068323542906,-3.086515521729528,0.0020251737307650512,**
expenditure_on_education,-0.0011716188735011457,0.0010284350140386776,-1.1392249947813262,0.25460932301689043, 
_con,0.31453325089557893,0.16125488199183444,1.9505347497727612,0.0511124157547164, 
