variable,coefficient,std_err,z_value,p_value,sig
L1.ln_gdp_pc,0.9874962660199089,0.0047329388875144915,208.64335870148827,0.0,***
repression,0.008664398426158293,0.003805905230763507,2.276567045370207,0.022812092671313244,*
gross_fixed_capital_formation_perecent_of_gdp,0.0014045124595467584,0.00031915932168946235,4.400662503329073,1.0792086999592517e-05,***
trade_percentageof_gdp,0.00010889927424236057,4.033645718469568e-05,2.6997729062749407,0.0069386821151929,**
inflation_consumer_prices_annual_perecentage_growth,-0.00020442518595102654,2.362023487191298e-05,-8.654663556885723,4.9436777996509884e-18,***
population_growth_annual_percentage,-0.007562952949251134,0.0021571958213934296,-3.505918597768228,0.00045503436140772644,***
expenditure_on_education,0.00027069719431693784,0.00036614894040857654,0.7393089654031869,0.4597194065063017, 
_con,0.08397069171041949,0.0409017650966177,2.0529845475388373,0.04007407619254333,*
